X,Y,Z
-324.031,-22.5228,-133.57
-324.724,-21.5177,-143.175
-324.023,-19.9032,-142.791
-320.37,-14.3742,-146.445
-318.973,-12.0139,-160.352
-316.339,-6.68165,-166.737
-325.603,-30.8913,-74.3821
-326.187,-33.2314,-79.1555
-334.395,-49.827,-80.7014
-329.652,-38.4762,-89.382
-328.23,-36.9138,-91.9589
-325.976,-38.1066,-97.0322
-337.921,-65.2452,-103.209
-342.796,-69.1201,-112.465
-326.74,-33.7462,-107.378
-325.435,-36.8259,-114.035
-326.113,-29.4975,-114.822
-322.908,-27.3856,-118.836
-326.343,-30.5865,-130.391
-324.954,-29.6086,-129.807
-321.549,-22.5139,-127.365
-323.433,-24.7006,-144.801
-321.794,-24.356,-149.946
-319.38,-17.5105,-149.673
-317.254,-11.881,-149.672
-324.953,-43.2102,-79.3464
-323.326,-42.712,-83.0344
-324.302,-41.3018,-88.1767
-321.441,-34.2102,-95.6085
-323.678,-38.451,-96.0543
-321.714,-31.3412,-101.144
-332.035,-77.0959,-129.244
-325.673,-55.0597,-125.115
-320.77,-26.7574,-110.939
-327.414,-62.4077,-141.052
-320.279,-23.524,-121.231
-321.89,-33.3169,-142.273
-319.295,-21.2816,-137.924
-318.4,-20.3696,-142.567
-317.878,-16.2803,-159.034
-318.696,-41.6293,-76.6666
-320.709,-38.7945,-80.8727
-319.497,-38.5964,-86.4444
-320.125,-46.7787,-87.5081
-318.31,-40.7978,-94.0917
-317.945,-34.8938,-102.435
-325.412,-70.4561,-114.639
-325.223,-69.1306,-119.748
-320.47,-55.8788,-123.252
-318.358,-34.1817,-119.458
-316.64,-26.5113,-116.457
-316.814,-23.0383,-119.211
-316.647,-21.2184,-120.749
-316.269,-20.0433,-123.421
-317.838,-23.8412,-136.478
-318.342,-25.9848,-151.473
-316.736,-18.7014,-152.824
-317.88,-42.7523,-77.8487
-318.057,-45.1787,-82.6221
-314.222,-41.6716,-94.5173
-315.117,-45.8029,-99.4508
-315.583,-43.179,-101.084
-313.96,-33.1658,-105.439
-320.887,-74.3384,-128.118
-315.902,-29.5266,-113.334
-314.494,-28.9355,-117.45
-319.39,-56.5604,-153.645
-315.145,-34.8385,-139.927
-315.089,-31.8744,-143.457
-314.554,-19.8759,-127.671
-314.82,-14.0114,-153.34
-314.567,-12.0126,-163.815
-313.578,-36.1587,-75.2102
-312.355,-38.2348,-76.4708
-311.168,-46.1463,-89.4569
-311.451,-37.5076,-93.6574
-309.324,-44.9085,-97.9501
-310.896,-43.3482,-101.533
-312.813,-38.2211,-106.761
-310.881,-36.6659,-109.549
-312.814,-31.5324,-112.274
-308.081,-57.8896,-132.385
-311.716,-28.6749,-116.174
-312.307,-50.01,-144.667
-312.133,-26.7657,-130.237
-311.423,-34.9538,-145.634
-312.086,-20.0055,-131.118
-313.211,-19.2497,-156.411
-309.608,-37.8724,-76.7123
-308.243,-44.5005,-80.7115
-308.712,-46.8304,-83.6587
-301.221,-69.1319,-85.7143
-300.743,-68.3717,-89.9681
-306.055,-42.8012,-102.602
-303.121,-64.9418,-111.713
-307.924,-40.7035,-112.429
-308.534,-34.8337,-112.326
-307.586,-31.5446,-116.713
-310.014,-27.4501,-116.069
-308.641,-28.1409,-120.206
-309.088,-36.7875,-138.989
-309.425,-32.2042,-138.833
-311.6,-21.4897,-139.725
-311.483,-19.426,-140.551
-311.742,-17.3235,-155.547
-312.266,-10.1701,-154.698
-313.713,-2.2607,-162.568
-303.247,-36.1653,-81.267
-303.772,-47.4172,-85.3612
-302.906,-39.1855,-90.4485
-304.267,-42.4374,-92.9706
-297.613,-61.0622,-99.8391
-298.671,-68.2179,-109.298
-295.314,-61.0502,-110.698
-299.285,-48.5796,-115.947
-295.446,-78.9997,-138.042
-303.625,-37.6474,-117.923
-307.68,-26.3908,-114.632
-303.897,-43.1214,-139.869
-300.535,-54.7184,-159.965
-309.084,-23.9046,-129.247
-307.96,-19.9618,-135.068
-308.168,-22.3077,-156.595
-310.11,-14.7961,-157.953
-311.546,-11.3589,-154.535
-298.871,-43.3576,-78.315
-296.221,-42.4472,-90.5214
-296.334,-42.6387,-91.4114
-297.537,-41.2542,-100.019
-293.638,-49.8479,-102.351
-300.238,-39.1959,-107.537
-303.494,-27.3031,-111.5
-305.425,-26.8152,-112.053
-300.961,-34.7384,-122.688
-300.666,-31.9565,-126.337
-304.032,-24.8967,-128.812
-297.719,-48.4202,-171.171
-303.754,-29.279,-156.795
-306.964,-19.6271,-148.24
-308.896,-15.4951,-145.151
-310.494,-11.0595,-164.528
-292.068,-40.4515,-80.6182
-297.852,-35.4297,-83.87
-295.024,-36.3324,-88.8898
-291.584,-46.0144,-94.9215
-290.319,-42.7882,-99.3987
-279.651,-63.4242,-110.985
-295.734,-34.7966,-108.244
-297.19,-31.7863,-113.694
-300.583,-26.6454,-113.602
-293.421,-40.767,-134.539
-300.862,-29.9067,-131.137
-303.31,-20.1229,-128.794
-305.075,-19.2988,-137.163
-304.273,-22.5211,-148.299
-305.653,-19.2315,-174.872
-308.09,-11.6816,-156.263
-293.807,-35.6189,-78.6132
-291.72,-35.1217,-82.7883
-292.606,-37.845,-90.4253
-291.868,-38.9005,-93.5977
-290.5,-36.0969,-98.7914
-293.345,-37.0908,-103.61
-254.513,-95.3593,-121.173
-293.065,-35.0652,-110.495
-291.227,-33.0808,-114.232
-296.564,-30.1401,-116.51
-298.478,-24.9677,-116.582
-294.346,-29.9513,-130.571
-298.567,-23.1209,-129.57
-299.807,-21.4072,-130.575
-298.115,-25.8337,-158.654
-299.356,-23.1721,-162.646
-304.365,-15.17,-153.538
-305.336,-14.3615,-173.178
-282.396,-36.8158,-78.4353
-278.862,-43.0954,-82.6504
-289.335,-35.1471,-88.4362
-285.192,-33.5776,-92.2161
-292.307,-31.1516,-95.8622
-285.679,-36.6601,-107.155
-291.142,-30.7511,-110.401
-288.28,-32.5249,-118.266
-291.476,-29.5485,-116.571
-293.178,-29.6742,-122.462
-296.01,-22.9735,-121.012
-289.541,-33.1572,-141.501
-301.103,-18.9435,-139.089
-304.957,-13.2719,-148.451
-283.572,-29.9951,-84.9524
-286.987,-30.9912,-90.761
-283.582,-28.9782,-95.2187
-281.989,-30.6847,-97.6838
-282.491,-30.2183,-101.741
-289.494,-24.8355,-104.898
-285.641,-28.4848,-108.424
-288.864,-29.1141,-114.525
-294.235,-22.3009,-124.19
-294.502,-19.979,-129.463
-297.752,-19.272,-130.874
-296.792,-18.9913,-141.1
-298.622,-16.2695,-159.307
-301.788,-14.2746,-151.736
-304.823,-10.0204,-155.748
-279.725,-31.8617,-79.242
-280.201,-29.7763,-85.8746
-282.222,-26.9302,-88.1292
-253.097,-47.9549,-89.4538
-282.791,-26.528,-97.518
-253.922,-45.4709,-109.697
-285.531,-23.3449,-106.394
-282.393,-26.0781,-110.017
-285.222,-24.7734,-120.761
-287.132,-24.4684,-124.783
-290.106,-20.6513,-128.019
-287.117,-23.6148,-139.151
-293.943,-18.5368,-131.655
-294.291,-17.7637,-142.468
-292.843,-17.6404,-157.673
-299.8,-12.0434,-151.73
-302.608,-11.1579,-167.66
-312.711,-2.60563,-161.839
-274.317,-28.1811,-80.0686
-271.656,-30.493,-80.6896
-279.83,-21.3785,-90.1715
-281.693,-22.5658,-94.6848
-281.107,-20.5873,-98.6262
-283.189,-23.424,-103.515
-236.898,-53.1474,-119.767
-278.468,-25.4123,-109.583
-287.93,-19.1742,-111.265
-282.095,-22.1143,-118.482
-284.971,-22.5393,-126.803
-285.315,-20.2687,-129.395
-290.407,-18.3904,-132.697
-291.156,-16.0541,-140.161
-297.109,-13.1878,-131.92
-298.014,-13.0939,-149.841
-303.526,-8.88558,-143.543
-305.949,-6.19011,-165.059
-311.373,-3.11771,-160.963
-275.68,-19.645,-81.2874
-275.056,-20.6862,-85.9352
-279.359,-20.8435,-88.1084
-275.498,-21.0277,-93.7324
-258.025,-28.3532,-95.8906
-273.699,-21.4255,-105.101
-260.362,-26.2892,-114.308
-278.144,-22.0976,-111.631
-275.467,-19.0495,-116.323
-279.683,-17.2459,-120.523
-281.476,-18.3408,-126.196
-290.416,-12.127,-123.021
-289.185,-15.1321,-129.498
-281.048,-18.2828,-149.674
-288.327,-14.6211,-158.987
-293.43,-11.3691,-147.469
-300.702,-9.16026,-156.697
-305.66,-6.11512,-177.377
-272.313,-18.0889,-79.5925
-274.39,-17.0201,-85.6765
-275.871,-14.2912,-88.6321
-280.251,-16.4036,-92.8438
-274.962,-17.8368,-97.9551
-276.058,-14.6599,-100.77
-278.027,-16.629,-107.699
-248.279,-26.5996,-127.235
-276.37,-17.5678,-122.019
-280.729,-15.3122,-125.792
-277.392,-13.8484,-131.446
-293.734,-8.97048,-124.306
-292.107,-10.1231,-132.706
-287.201,-10.3276,-151.738
-298.286,-7.91736,-134.524
-297.122,-7.88783,-153.124
-304.277,-5.32679,-149.898
-308.599,-3.45439,-164.878
-271.789,-11.1771,-76.2829
-279.232,-10.8405,-85.8779
-273.969,-11.7964,-89.0301
-273.734,-12.1961,-91.7125
-259.132,-16.8281,-97.5185
-278.162,-10.3941,-101.596
-244.281,-21.1127,-118.924
-270.686,-13.8197,-114.756
-250.864,-20.8251,-125.938
-259.91,-19.0227,-133.655
-286.32,-9.99052,-118.837
-279.148,-9.99753,-128.64
-282.608,-11.256,-133.275
-288.955,-7.61524,-132.88
-284.176,-10.0642,-152.383
-293.839,-7.59713,-148.421
-300.879,-5.33075,-147.566
-306.319,-3.44837,-152.675
-278.756,-6.51042,-79.5808
-269.392,-9.21871,-79.7235
-271.332,-9.80244,-85.0621
-270.766,-9.833,-86.6874
-273.53,-8.56485,-92.2983
-274.595,-7.41708,-97.7685
-251.443,-8.72709,-104.319
-262.753,-7.7762,-106.678
-262.98,-8.35698,-112.468
-262.189,-11.2539,-120.341
-269.239,-10.5767,-123.3
-276.591,-8.39594,-125.779
-283.854,-6.48351,-131.503
-289.699,-4.92536,-133.823
-284.854,-4.76713,-152.04
-292.689,-5.86357,-150.592
-298.256,-4.00556,-144.642
-300.621,-4.4136,-161.554
-284.591,-2.1382,-80.0288
-271.731,-5.99863,-81.0014
-272.715,-5.21269,-85.9868
-271.724,-4.75469,-88.4545
-275.467,-1.84285,-92.2935
-275.86,-2.35592,-97.48
-273.806,-2.52584,-103.283
-274.211,-3.87787,-105.323
-278.438,-4.07529,-110.015
-266.251,-1.63764,-118.632
-267.584,-2.38744,-124.219
-275.548,-5.37644,-130.271
-278.627,-4.62304,-131.696
-282.252,-2.46325,-133.007
-280.013,-2.62049,-142.69
-287.842,-1.92177,-145.784
-299.367,-2.24369,-132.955
-295.386,-2.06829,-154.514
-306.664,-1.73849,-156.817
-305.368,-2.46819,-184.518
-282.835,-1.47861,-77.1395
-285.506,-0.794605,-81.3614
-273.235,1.75295,-79.4382
-272.606,2.28913,-82.7348
-282.236,-0.557451,-91.7648
-276.711,1.11343,-92.2433
-276.099,2.21716,-96.5992
-274.215,-0.414342,-100.869
-267.718,2.8223,-107.754
-267.581,1.75984,-112.077
-273.867,2.42839,-115.222
-269.89,0.849735,-123.245
-264.324,-1.62674,-133.605
-285.346,-1.00039,-125.157
-280.126,1.8981,-136.148
-283.21,-0.920247,-144.085
-290.833,-0.466678,-137.182
-293.053,-0.270332,-150.386
-296.867,0.00230273,-164.631
-299.353,-0.570777,-164.821
-308.092,-1.2377,-159.021
-280.187,4.81854,-74.3645
-288.492,2.07432,-82.6246
-276.973,4.15915,-79.8834
-273.615,3.80946,-83.0164
-277.564,3.91113,-90.8069
-276.595,2.86623,-92.2036
-273.833,6.78756,-97.7502
-269.113,5.87597,-104.498
-276.688,2.81176,-114.47
-269.907,3.87068,-121.557
-273.037,4.96173,-125.739
-281.574,2.15267,-131.4
-286.038,4.12938,-128.016
-281.151,4.31556,-145.237
-284.229,4.55822,-150.355
-294.07,1.14364,-148.817
-299.026,0.63599,-164.033
-303.799,-0.448746,-163.18
-279.785,7.42545,-72.9275
-275.221,8.52626,-82.5805
-276.484,7.14996,-84.3989
-275.722,7.57289,-89.2965
-278.683,6.41249,-93.7708
-274.743,9.43099,-96.0851
-272.137,7.37515,-100.341
-275.316,10.2646,-107.34
-280.146,8.05619,-109.736
-282.36,6.97348,-113.212
-280.527,7.06581,-118.853
-284.82,5.77544,-119.979
-285.342,5.34381,-122.728
-285.242,5.63399,-128.762
-286.933,6.2257,-134.983
-288.777,6.05242,-142.092
-297.852,2.22569,-140.971
-298.273,1.79252,-165.607
-299.85,1.89742,-165.403
-279.048,10.2107,-73.0319
-291.784,5.54529,-83.1038
-274.851,11.9912,-77.7995
-277.489,12.6554,-86.8278
-275.535,11.9639,-89.8897
-277.021,14.4869,-92.5258
-276.609,12.0959,-97.0508
-278.325,12.4564,-102.759
-277.035,11.2926,-106.498
-279.828,11.7599,-111.429
-281.771,8.90808,-111.675
-276.977,12.5379,-120.847
-285.675,9.10805,-119.395
-279.821,11.5726,-132.783
-288.98,8.96434,-126.701
-283.931,11.1258,-150.849
-288.883,8.68355,-146.601
-300.203,3.23373,-135.028
-295.446,6.54538,-159.263
-306.04,1.17659,-164.146
-309.281,0.357128,-161.094
-294.959,8.42283,-81.9081
-273.791,20.4805,-73.9318
-276.921,16.3372,-78.0436
-286.806,12.7402,-87.4722
-278.744,14.1183,-90.7651
-279.853,16.2171,-95.3537
-278.374,18.6306,-99.6554
-274.926,16.103,-104.75
-278.821,14.3359,-107.571
-279.478,15.5165,-109.958
-279.863,15.172,-115.242
-265.359,21.3749,-128.758
-279.223,17.8272,-124.729
-256.505,29.1266,-154.31
-286.813,13.8568,-132.994
-287.825,12.5948,-145.685
-287.829,13.2095,-155.817
-292.245,9.19227,-155.833
-298.323,6.16271,-163.381
-305.66,2.46516,-163.303
-308.031,1.56879,-181.946
-295.757,9.66949,-74.0074
-295.7,9.06218,-78.308
-279.875,21.8275,-69.8869
-281.401,17.6216,-76.4407
-278.273,21.3624,-81.7056
-278.573,23.1447,-85.2935
-278.011,23.5641,-89.2518
-276.859,23.4893,-94.1609
-280.474,18.2574,-97.0836
-280.86,21.0167,-99.9727
-279.968,22.7469,-104.99
-276.257,20.8386,-112.804
-276.59,23.4837,-116.118
-271.668,28.0978,-125.789
-261.287,31.2924,-143.312
-285.705,17.9932,-133.303
-285.957,16.1564,-138.847
-282.508,18.5317,-147.639
-290.177,12.6225,-152.33
-294.389,10.8263,-159.729
-294.734,9.86436,-177.12
-306.026,3.88979,-162.654
-282.736,25.3089,-70.6295
-282.602,25.6497,-74.377
-282.013,23.6783,-79.4766
-281.759,27.1916,-81.9727
-277.046,30.6261,-88.6892
-277.224,25.0567,-95.3902
-280.291,26.9502,-97.793
-273.369,30.0774,-101.153
-282.123,26.8901,-106.994
-285.622,22.5905,-113.035
-286.924,21.5894,-120.625
-286.439,21.0909,-124.637
-285.706,19.2748,-129.64
-287.696,19.608,-136.19
-288.682,17.1175,-146.77
-289.484,19.4777,-151.858
-290.289,17.7917,-166.294
-299.936,10.7375,-161.034
-301.635,8.4726,-185.489
-285.27,28.2537,-69.2377
-285.434,28.7913,-71.9244
-285.03,26.0595,-81.3072
-284.42,30.1016,-85.2715
-284.389,27.2293,-90.5565
-285.051,28.3616,-92.606
-285.952,28.7727,-99.8409
-282.522,27.7982,-100.784
-284.92,25.5711,-107.376
-282.702,31.7869,-112.772
-283.502,30.1502,-117.232
-284.959,28.9369,-120.45
-286.852,26.6066,-126.407
-287.786,24.1791,-132.425
-288.381,25.4101,-140.538
-289.074,22.5778,-149.224
-291.171,21.9019,-154.343
-298.094,12.739,-144.561
-297.427,14.182,-167.018
-308,4.23856,-162.262
-309.731,2.89559,-163.346
-290.715,26.779,-79.0781
-285.772,29.895,-80.7424
-285.871,29.9006,-84.0465
-285.657,31.6259,-86.5632
-287.408,30.6989,-93.7859
-285.201,30.9088,-97.2811
-288.244,33.2295,-100.244
-285.488,30.67,-106.992
-284.635,38.1014,-117.336
-285.523,37.2157,-119.379
-287.031,34.0306,-125.631
-289.044,31.3654,-132.259
-289.041,29.4806,-138.394
-290.029,30.475,-143.656
-290.561,26.3386,-152.145
-298.952,16.5815,-145.13
-294.544,23.9233,-170.251
-304.339,9.44769,-163.807
-288.007,39.4738,-65.7464
-287.974,37.2942,-74.7969
-289.279,35.6251,-80.5589
-288.981,33.2501,-86.0493
-282.383,43.5317,-86.083
-284.203,40.4018,-93.6638
-282.222,43.202,-97.3443
-284.131,48.6453,-104.472
-284.451,40.1426,-108.259
-287.587,37.1909,-115.946
-286.544,37.5144,-117.152
-285.632,45.5284,-131.031
-286.599,36.4511,-131.707
-288.035,36.7995,-142.214
-291.227,36.1449,-146.025
-289.734,32.5561,-154.246
-299.158,19.742,-147.739
-299.01,19.2897,-171.668
-304.053,14.2831,-183.361
-308.573,6.65794,-161.453
-294.235,34.6202,-71.2025
-283.278,53.3204,-64.6453
-287.1,46.7343,-80.3781
-287.232,50.2087,-86.0969
-287.391,53.5168,-89.6213
-285.378,54.6207,-99.0439
-283.135,55.4407,-109.117
-289.183,47.0408,-112.293
-293.262,43.6919,-116.607
-292.791,40.8962,-122.884
-293.101,40.7116,-123.013
-290.106,39.5511,-132.485
-291.502,40.3982,-143.386
-294.368,37.8455,-144.694
-297.471,34.3692,-152.424
-301.659,22.32,-148.745
-302.015,24.6566,-162.307
-302.749,21.4389,-181.818
-310.177,5.94478,-160.908
-308.694,9.05493,-213.002
-297.174,40.5025,-69.3435
-296.825,49.9796,-69.8016
-295.94,40.0031,-79.2284
-291.309,60.5275,-80.113
-295.954,40.5863,-86.8629
-298.916,41.0364,-94.3619
-289.384,59.1291,-95.9221
-286.925,59.9745,-103.844
-293.735,57.3407,-113.966
-294.532,44.1764,-113.631
-296.87,45.9875,-118.97
-292.804,45.6659,-126.027
-290.507,56.0571,-150.438
-291.852,51.9486,-161.44
-300.297,33.311,-154.525
-304.593,24.8517,-148.226
-305.51,21.9739,-158.725
-305.003,20.5256,-180.744
-310.673,6.95598,-165.57
-294.429,63.2726,-59.8526
-298.329,51.3251,-71.6858
-299.752,54.2954,-82.9004
-301.527,51.898,-89.7542
-300.691,51.0312,-94.0439
-302.404,40.4417,-98.5187
-299.969,52.7179,-102.687
-300.528,50.4746,-109.642
-297.689,65.0876,-119
-295.614,61.658,-127.572
-294.554,57.7719,-133.189
-300.051,57.0837,-144.576
-298.332,48.5965,-149.269
-305.259,38.3507,-150.224
-306.697,29.3759,-148.121
-306.282,27.1006,-154.353
-307.13,19.2197,-163.043
-309.327,15.4524,-166.228
-311.947,6.08815,-166.247
-299.746,73.2109,-56.6807
-298.525,71.7292,-68.9062
-303.446,77.4302,-69.8313
-299.257,79.5494,-84.5356
-297.75,78.0094,-89.0948
-298.896,78.6415,-102.929
-305.469,39.1798,-102.598
-301.926,76.2505,-118.306
-307.538,37.9698,-108.814
-304.004,62.2665,-127
-304.73,62.0063,-136.968
-303.829,56.744,-144.43
-307.146,52.3822,-150.987
-307.166,48.2737,-163.712
-307.38,31.7627,-154.296
-307.752,30.0581,-152.987
-309.917,21.3304,-159.227
-311.535,19.0238,-160.267
-312.799,8.07901,-165.438
-308.505,80.2503,-57.3021
-309.079,82.06,-73.8965
-309.773,81.9782,-86.1132
-306.911,85.0123,-92.2362
-307.74,85.8668,-101.22
-310.437,76.0476,-110.256
-308.125,72.9693,-116.939
-312.985,69.1848,-123.646
-312.595,37.7659,-115.187
-310.512,67.3636,-142.492
-310.364,61.4602,-149.739
-311.53,52.4098,-151.326
-311.384,52.775,-164.937
-310.844,36.2624,-161.187
-312.684,34.4296,-162.884
-313.536,23.1674,-154.087
-311.954,24.5581,-176.764
-313.322,6.057,-165.901
-320.89,71.4205,-62.7613
-319.737,70.9459,-67.1185
-317.465,71.7664,-72.7237
-315.392,79.4768,-78.4676
-315.544,81.3069,-92.8996
-314.07,79.3013,-98.3289
-323.075,91.189,-111.675
-320.82,87.1952,-117.604
-318.881,71.7213,-123.428
-316.531,37.4723,-114.845
-314.789,64.5806,-153.458
-316.727,53.3245,-148.166
-314.585,47.7085,-160.923
-316.678,46.543,-162.437
-316.153,34.1024,-160.996
-316.214,31.1649,-175.026
-313.873,8.9103,-168.386
-321.705,71.6836,-56.9897
-328.624,74.3398,-61.2845
-323.29,80.366,-75.0264
-324.175,88.5417,-83.5511
-324.075,91.332,-92.3397
-324.045,91.3559,-104.123
-329.13,89.4652,-113.561
-325.188,87.8191,-116.91
-323.121,76.9923,-126.363
-320.983,38.3123,-115.373
-327.416,62.7621,-136.298
-322.253,55.6273,-142.849
-320.688,55.8986,-151.202
-320.064,50.6378,-159.686
-318.565,35.5161,-158.712
-318.769,36.429,-165.026
-318.382,22.7661,-152.015
-316.212,16.6444,-158.225
-315.838,8.74075,-169.25
-315.294,5.90132,-184.845
