X,Y,Z
-309.702,-15.3994,-162.777
-295.844,-63.5837,-79.5374
-293.184,-63.4334,-81.3551
-292.539,-69.1391,-89.5357
-308.021,-18.3467,-161.01
-302.527,-24.8283,-72.7159
-290.917,-62.8942,-75.8606
-286.895,-61.3774,-85.26
-285.368,-62.6893,-91.6229
-284.449,-63.3003,-102.565
-278.16,-70.3584,-75.847
-284.583,-56.9423,-87.1283
-282.293,-54.3383,-88.5926
-271.736,-88.0821,-96.0835
-264.373,-84.5112,-109.143
-306.616,-13.0266,-160.791
-279.982,-54.2671,-74.8419
-276.96,-51.7582,-75.4907
-280.664,-50.7066,-88.4091
-279.895,-51.6624,-89.834
-277.479,-60.2986,-112.39
-309.672,-4.96744,-157.051
-300.08,-17.478,-88.4713
-275.375,-50.2831,-76.9586
-274.92,-49.6341,-85.3403
-265.701,-54.3057,-88.3785
-278.136,-40.1399,-103.511
-280.806,-40.5155,-107.377
-259.269,-62.8395,-121.287
-269.413,-55.3737,-126.024
-250.95,-81.1273,-152.37
-306.84,-8.25647,-160.184
-281.299,-33.5815,-74.3348
-268.925,-41.8905,-74.9209
-271.072,-43.2827,-78.7673
-266.182,-52.4205,-93.1708
-274.232,-36.2124,-97.7382
-277.091,-40.153,-103.043
-276.674,-34.1669,-109.958
-262.85,-46.0143,-118.239
-264.098,-47.2727,-127.872
-279.972,-30.6029,-123.268
-279.241,-31.6299,-126.861
-283.078,-28.7429,-130.264
-281.812,-28.9199,-161.425
-305.841,-8.34921,-161.076
-271.121,-34.457,-77.1375
-271.4,-32.0452,-81.3878
-274.074,-34.7059,-85.5379
-272.529,-34.9836,-93.3905
-273.71,-35.5074,-96.2145
-275.219,-32.6734,-101.808
-274.562,-29.4635,-110.132
-262.024,-38.9378,-129.609
-278.431,-30.0616,-121.992
-280.624,-27.7398,-130.687
-279.429,-27.0477,-134.2
-281.965,-23.6668,-139.504
-285.677,-22.2969,-162.875
-268.545,-27.0273,-72.2284
-267.149,-29.0966,-71.8335
-271.419,-27.5303,-84.0709
-272.44,-25.6465,-85.7453
-272.925,-28.4342,-93.0893
-258.503,-40.3107,-95.9285
-264.932,-34.4031,-103.393
-272.91,-24.715,-105.959
-272.958,-26.592,-110.162
-271.211,-27.8939,-117.92
-275.533,-23.7172,-119.904
-262.787,-31.6179,-136.368
-252.039,-39.1094,-160.743
-281.466,-19.981,-138.04
-290.025,-17.482,-162.017
-270.029,-22.4255,-74.275
-276.574,-19.2041,-79.897
-277.351,-17.5301,-83.2809
-264.745,-26.7671,-89.0041
-282.964,-17.5988,-92.3702
-282.656,-15.5608,-98.0541
-282.731,-15.1286,-98.9236
-272.883,-22.128,-104.276
-264.129,-23.8239,-114.745
-277.797,-17.7041,-112.322
-269.6,-23.9492,-122.371
-262.259,-24.7684,-134.641
-250.345,-36.7964,-166.064
-281.617,-16.9681,-135.511
-293.213,-11.1811,-162.7
-264.576,-19.5239,-71.1346
-272.342,-19.5345,-78.5104
-271.924,-17.3356,-85.249
-276.469,-16.7431,-88.3541
-275.411,-15.8836,-94.5545
-282.389,-14.6125,-96.6094
-282.553,-13.65,-99.0342
-278.99,-13.3551,-103.775
-285.271,-12.5582,-107.363
-277.97,-13.7819,-111.643
-273.436,-16.1694,-118.694
-273.899,-16.2767,-124.178
-282.351,-13.5475,-132.657
-267.776,-15.1051,-70.1796
-275.649,-11.1945,-80.7059
-271.209,-11.9886,-85.5547
-258.049,-16.0833,-83.3508
-266.698,-11.9001,-93.9509
-273.183,-10.5639,-98.7759
-279.473,-11.6031,-100.182
-278.745,-12.4368,-102.261
-280.147,-11.5696,-108.409
-282.432,-10.6116,-111.428
-281.864,-9.14584,-113.423
-273.904,-12.9059,-128.281
-276.589,-9.74316,-129.767
-285.5,-8.1551,-126.863
-279.949,-11.0153,-140.679
-296.987,-6.0847,-160.722
-266.889,-10.2478,-74.4061
-276.844,-7.9884,-82.2774
-272.042,-8.42963,-82.0294
-273.05,-9.46148,-89.9994
-273.307,-7.99376,-93.5044
-273.884,-7.71021,-97.1984
-273.674,-8.78248,-99.128
-274.486,-7.32061,-103.521
-279.402,-6.35906,-106.729
-285.45,-6.06151,-109.183
-274.345,-6.35784,-116.634
-267.174,-8.23576,-129.221
-276.136,-8.01067,-131.971
-277.433,-5.88095,-135.373
-281.603,-5.9504,-143.017
-268.125,-5.39312,-69.6271
-269.54,-3.2279,-74.3755
-269.694,-5.54117,-79.3756
-278.195,-2.76303,-84.2641
-274.267,-2.81608,-88.3966
-270.97,-2.5828,-90.8447
-272.844,-5.96834,-96.4832
-274.543,-4.68167,-100.914
-287.719,-2.95079,-102.279
-287.621,-3.41792,-102.591
-278.427,-3.18762,-109.608
-275.061,-2.39988,-116.284
-266.176,-3.96298,-128.183
-275.904,-5.40392,-134.423
-282.705,-4.50541,-127.487
-279.257,-5.52075,-139.681
-287.026,-2.59237,-148.202
-297.914,-3.29021,-159.918
-271.07,0.958958,-76.349
-274.33,-0.0430297,-83.0909
-274.478,-0.01383,-89.1028
-272.497,0.975704,-93.2673
-273.356,-0.587046,-96.0397
-277.126,0.163984,-101.825
-289.958,-0.688775,-101.444
-289.125,-0.50472,-102.292
-284.954,-0.301848,-107.402
-273.989,-1.38611,-119.012
-274.132,-1.60921,-122.96
-280.772,-2.11724,-128.743
-277.9,0.118802,-136.38
-281.703,-0.477537,-137.607
-286.67,0.136583,-139.497
-297.098,-1.26006,-159.719
-277.532,3.85706,-74.1006
-265.388,3.76946,-72.5624
-272.191,5.12766,-78.3284
-278.411,4.21172,-89.2199
-276.327,4.37885,-93.4396
-276.977,4.95317,-98.2859
-276.694,2.08777,-98.9187
-279.976,3.3897,-102.287
-285.488,1.87818,-105.352
-267.243,5.6912,-117.102
-279.084,4.46691,-114.814
-258.26,3.92496,-137.227
-278.274,2.84323,-127.811
-281.301,1.40442,-128.745
-280.379,2.65403,-140.68
-285.854,2.03379,-140.715
-296.185,0.110231,-159.489
-278.227,6.56861,-77.3671
-278.379,7.82036,-82.743
-280.77,7.68856,-85.9957
-274.977,7.66524,-89.0202
-279.15,8.02326,-91.4639
-277.828,7.752,-97.3257
-278.86,4.97903,-108.777
-265.958,8.11231,-116.471
-267.889,9.50387,-124.726
-271.217,6.92236,-125.594
-284.242,6.41039,-126.306
-282.311,4.13673,-128.279
-282.581,5.64876,-143.884
-287.666,5.34782,-143.481
-296.516,1.26093,-159.33
-269.302,15.3882,-74.0683
-277.546,10.4759,-84.4869
-280.82,8.43475,-88.144
-280.096,10.9159,-93.5069
-279.303,10.581,-95.3994
-280.651,10.2102,-109.211
-269.841,14.7827,-122.321
-270.833,13.409,-126.744
-285.673,6.99771,-123.715
-284.527,9.20824,-128.681
-267.113,13.4976,-169.55
-289.033,7.1546,-144.812
-285.143,6.90526,-160.913
-298.082,3.48424,-159.034
-275.109,16.6364,-68.2819
-279.231,13.7128,-81.4793
-280.643,11.6936,-91.7218
-287.269,9.58073,-105.959
-283.952,11.9812,-110.972
-287.222,9.44752,-120.58
-285.825,11.3178,-127.434
-285.242,12.4197,-146.499
-287.932,9.01941,-143.904
-294.114,7.53632,-156.016
-295.487,6.79484,-155.786
-280.215,18.4658,-70.2417
-280.934,17.5352,-76.6531
-283.268,16.7701,-91.007
-276.805,22.0176,-108.376
-281.741,17.8704,-108.974
-272.374,23.7017,-116.889
-271.145,21.5029,-126.884
-287.395,12.4127,-119.453
-287.392,13.6412,-127.294
-285.166,15.6807,-148.974
-287.945,12.1023,-147.082
-291.142,9.59876,-157.135
-296.379,8.51483,-155.53
-281.931,19.5433,-67.5563
-279.736,22.5005,-68.161
-286.026,19.9733,-79.2495
-274.313,25.2287,-77.1682
-286.012,19.7955,-90.1175
-286.078,19.7742,-92.2902
-277.8,25.0246,-108.229
-282.901,21.0226,-107.484
-277.716,25.1788,-115.719
-286.376,17.9882,-115.069
-288.091,15.4771,-128.301
-273.69,29.2509,-162.736
-300.035,6.14897,-157.773
-286.278,23.37,-73.5659
-285.385,22.5157,-75.6939
-287.596,20.5664,-83.6917
-287.221,20.1284,-86.9661
-288.682,20.3363,-94.6788
-289.575,20.9587,-95.5235
-287.327,21.7753,-101.128
-285.738,22.196,-105.522
-287.673,21.1476,-106.792
-287.904,21.3084,-111.18
-290.209,20.6121,-129.306
-289.35,19.1112,-129.466
-286.93,20.7512,-150.299
-296.61,13.3943,-156.979
-300.589,7.7475,-158.755
-286.169,28.5291,-70.0743
-286.746,30.7316,-73.829
-284.698,28.3003,-77.1673
-285.612,27.7429,-85.5784
-287.07,28.5084,-86.659
-284.81,29.397,-93.8693
-286.007,29.9328,-97.9617
-287.969,26.9501,-99.6037
-280.079,37.8674,-106.073
-292.481,23.4568,-127.355
-291.142,21.1267,-129.444
-289.297,24.1073,-149.268
-294.713,18.4222,-145.632
-296.751,17.5532,-157.734
-299.832,12.6414,-155.657
-286.974,34.2075,-69.6011
-288.584,34.1521,-78.9261
-288.687,32.1522,-82.0865
-289.154,31.1195,-87.929
-282.857,41.4327,-92.548
-289.175,28.9694,-97.1444
-287.772,31.4589,-101.591
-288.702,32.726,-104.549
-289.188,35.7446,-110.862
-293.792,25.3257,-123.317
-292.969,27.7233,-145.913
-300.147,14.246,-155.879
-301.371,13.0852,-155.246
-289.495,37.8626,-68.0271
-291.115,41.1291,-70.7148
-289.898,36.3945,-75.4129
-290.949,34.8055,-89.5739
-292.264,38.3979,-90.9597
-292.508,36.5197,-95.3128
-284.59,46.4589,-102.302
-290.448,38.2497,-112.215
-297.508,27.7362,-116.933
-295.374,25.9332,-119.997
-294.423,31.7099,-138.986
-294.419,28.5281,-143.28
-298.562,26.638,-155.48
-302.638,15.6053,-154.622
-302.771,15.326,-156.987
-292.46,44.5803,-67.3427
-292.739,41.8207,-82.3286
-292.471,41.3922,-90.3688
-293.284,39.5626,-95.245
-290.043,51.0171,-104.083
-292.534,40.9652,-113.716
-297.222,41.0495,-118.365
-299.229,31.3613,-115.472
-298.031,34.1559,-135.322
-296.088,40.8432,-145.704
-298.943,30.5972,-153.487
-303.622,17.899,-156.116
-294.913,49.4293,-67.3914
-297.291,47.1252,-84.5388
-296.928,46.5894,-91.4866
-299.888,45.7152,-98.8873
-299.052,46.169,-104.652
-297.686,48.6662,-107.364
-301.673,40.1801,-112.246
-300.144,33.9517,-115.444
-298.541,39.6267,-122.248
-299.587,46.5906,-134.273
-300.754,36.309,-132.202
-303.965,25.5128,-154.404
-304.802,60.3661,-65.2153
-300.48,52.8072,-75.2393
-304.835,49.5608,-83.7005
-304.345,48.0697,-88.3226
-304.624,50.0394,-90.7782
-302.424,48.5062,-95.846
-305.991,44.1105,-100.75
-302.887,42.475,-107.577
-302.327,45.0634,-114.918
-305.999,42.5158,-125.262
-305.749,37.4025,-126.496
-306.154,37.1612,-145.992
-305.66,31.4818,-143.363
-307.075,27.7568,-147.355
-310.139,60.0413,-65.107
-311.019,68.0336,-71.6321
-306.591,50.1922,-82.053
-306.73,51.4105,-84.6063
-310.548,52.7728,-92.0629
-311.175,54.3278,-97.0881
-306.851,44.9545,-100.352
-306.842,54.5594,-110.465
-311.145,46.2961,-113.289
-310.265,45.438,-121.072
-307.482,41.0322,-125.665
-307.669,39.4282,-126.022
-309.242,38.737,-132.038
-309.241,32.6423,-139.659
-311.257,30.585,-140.803
-310.024,13.7976,-161.781
-318.177,64.094,-69.346
-314.315,73.9697,-73.8424
-317.461,58.8624,-87.8007
-312.958,52.8838,-92.0229
-312.534,55.4614,-94.8201
-313.37,44.7223,-109.457
-314.72,47.2303,-111.074
-312.111,37.4875,-134.062
-312.172,32.8569,-143.044
-312.573,31.1447,-142.017
-322.063,63.5307,-70.4585
-318.736,63.6373,-80.2928
-320.198,52.6254,-94.3575
-320.94,52.6667,-97.3601
-318.442,49.867,-103.184
-317.74,52.449,-109.112
-319.302,37.2418,-130.888
-318.976,36.0454,-133.451
-313.47,13.6799,-160.844
-325.553,64.0455,-72.5018
-329.928,62.5092,-79.4989
-331.413,60.7842,-82.4144
-326.17,51.3758,-92.151
-330.817,63.5725,-98.7179
-328.139,63.5637,-102.658
-323.251,39.8609,-125.044
-322.535,42.2065,-130.027
-322.999,37.4276,-136.881
-322.251,32.4414,-142.42
-320.614,26.1854,-145.948
-334.707,50.3783,-67.8727
-334.947,63.3384,-71.0339
-338.287,62.1522,-72.8747
-334.427,58.7201,-84.1136
-330.444,50.2438,-92.1742
-326.968,41.2231,-114.09
-328.386,39.4446,-115.929
-324.578,35.3852,-131.241
-324.555,33.9535,-137.947
-319.59,21.4363,-149.223
-318.094,16.2532,-151.342
-317.201,12.4726,-158.876
-338.461,55.6502,-67.9171
-339.725,47.9244,-79.4201
-338.154,49.0515,-83.7368
-337.305,52.44,-93.169
-337.856,44.8525,-97.5617
-335.42,46.2492,-102.929
-330.315,33.9207,-127.413
-318.778,14.0629,-150.551
-342.443,45.0096,-72.9082
-344.919,51.0827,-80.4986
-343.081,49.4667,-87.4499
-340.95,45.8387,-94.067
-340.177,42.5318,-99.1594
-339.731,44.8996,-100.598
-341.428,44.2935,-108.662
-339.997,41.8202,-113.719
-338.477,36.1629,-119.577
-334.049,29.9078,-126.497
-319.689,11.2662,-151.21
-344.428,42.7175,-68.6056
-345.825,38.335,-92.6743
-344.372,35.6248,-105.39
-342.067,32.9444,-109.685
-342.394,32.208,-120.332
-340.974,31.2304,-121.041
-319.605,7.57997,-152.882
-326.66,11.5983,-69.197
-344.013,27.5284,-67.0795
-342.052,27.6125,-72.6089
-344.788,31.4791,-94.3853
-344.679,29.4781,-95.378
-343.807,31.678,-103.165
-340.296,29.7624,-115.213
-341.448,25.767,-118.747
-319.46,5.02736,-153.574
-343.676,25.8875,-67.7072
-347.23,25.3209,-70.79
-343.673,22.8674,-117.07
-341.608,19.9549,-119.625
-321.664,6.38899,-158.281
-320.826,4.07715,-76.6235
-328.199,8.72699,-69.2027
-348.196,20.8945,-74.1189
-349.61,20.4732,-87.7025
-350.869,26.0443,-93.8486
-349.696,21.1247,-113.168
-341.081,16.2117,-114.204
-340.783,15.0708,-115.793
-339.532,14.1679,-125.999
-322.953,5.77022,-154.137
-322.902,4.06253,-72.756
-328.82,5.78038,-68.5826
-340.898,12.0544,-73.7889
-340.454,13.2551,-76.4528
-349.54,15.4737,-79.2373
-358.061,22.1049,-78.9596
-343.964,12.8327,-94.1874
-341.701,11.6268,-97.9564
-345.693,13.183,-99.4131
-345.738,16.4809,-105.957
-345.139,16.2697,-109.139
-342.093,14.2179,-114.629
-341.499,14.4246,-118.567
-352.667,17.1772,-128.331
-335.5,11.4209,-130.964
-338.149,11.1657,-138.401
-322.733,3.85348,-152.245
-320.349,2.18332,-152.781
-327.52,4.36784,-68.6253
-324.929,3.41514,-77.8956
-333.955,7.1961,-71.5181
-343.165,11.4877,-69.2172
-341.564,9.42024,-75.6438
-348.328,9.85658,-75.3432
-356.907,16.3084,-82.2304
-358.569,17.2212,-84.7976
-345.193,9.38568,-94.4742
-340.787,10.3672,-97.9691
-371.988,21.0812,-112.87
-356.317,12.9066,-114.832
-349.541,13.7768,-116.309
-354.241,16.1627,-124.186
-350.763,14.1605,-131.222
-347.857,9.67757,-132.068
-339.49,9.69332,-134.918
-336.977,6.14729,-137.694
-327.138,4.77413,-150.881
-321.527,1.86355,-151.845
-330.615,3.0642,-75.908
-334.856,3.84095,-73.8946
-341.065,7.38714,-75.4856
-348.87,6.69841,-75.0898
-351.045,10.1285,-80.776
-348.389,7.74833,-82.8743
-338.45,4.03754,-91.6243
-342.797,4.58938,-92.395
-343.995,7.29535,-95.1008
-361.247,8.59149,-105.022
-361.142,11.5253,-107.392
-353.554,11.0514,-113.196
-356.793,10.4752,-117.472
-370.264,10.6808,-129.65
-345.578,7.3302,-133.222
-336.995,5.34789,-137.46
-331.676,4.32891,-136.579
-330.399,1.99539,-149.259
-315.739,-1.0622,-159.302
-344.189,1.65125,-70.3148
-341.154,3.17003,-74.3466
-340.668,0.952404,-81.5781
-340.972,1.60797,-82.5302
-340.893,1.21211,-87.8447
-337.964,2.61639,-91.6225
-339.29,2.76517,-93.3358
-340.499,2.21662,-94.8705
-342.934,2.84006,-99.5782
-362.394,8.60115,-108.619
-361.329,7.82256,-115.809
-365.396,5.67853,-120.305
-372.278,5.1935,-130.413
-336.25,2.61934,-141.497
-333.035,0.320693,-149.331
-341.646,-1.47743,-76.3597
-342.539,-0.912031,-77.2043
-355.069,-0.216566,-80.1663
-346.663,-1.4117,-84.4115
-342.123,0.208513,-89.8606
-341.74,-1.91955,-93.5053
-368.989,1.07574,-99.7261
-370.109,0.393794,-105.072
-367.765,1.21501,-111.524
-341.991,0.669999,-110.44
-371.288,3.15478,-130.306
-341.04,0.278262,-117.611
-345.207,-2.0494,-140.177
-341.548,-0.887927,-138.917
-337.471,0.438364,-143.822
-331.084,-1.31957,-140.402
-343.04,-8.71341,-26.0477
-350.36,-9.77141,-29.8304
-356.521,-8.22384,-29.7535
-359.991,-9.96954,-37.0662
-360.01,-7.3503,-41.7137
-347.965,-7.84182,-46.4088
-348.26,-6.66849,-47.7779
-349.977,-9.64195,-54.4663
-355.233,-8.70407,-61.6738
-348.042,-9.5107,-61.4274
-341.709,-11.5011,-18.5691
-351.905,-12.218,-24.6239
-347.718,-12.0304,-32.6957
-345.55,-11.7069,-42.8449
-352.894,-14.7795,-48.3275
-355.702,-11.0581,-56.3867
-374.941,-19.712,-65.3959
-346.562,-12.1145,-59.8728
-347.685,-16.477,-15.5575
-351.301,-15.6957,-16.8746
-350.071,-15.8185,-23.8098
-353.515,-17.2473,-25.0858
-345.065,-13.526,-38.1431
-347.736,-14.391,-49.0037
-354.027,-19.897,-54.9316
-354.35,-16.1925,-61.2053
-347.969,-16.1532,-64.2703
-344.133,-15.1698,-64.4264
-344.99,-18.6381,-16.7019
-348.268,-18.7759,-15.4926
-346.34,-20.7808,-24.469
-353.158,-19.9604,-28.2357
-352.096,-22.8245,-34.2459
-351.651,-23.9727,-39.1437
-352.208,-24.3104,-44.0152
-346.975,-18.9854,-50.8916
-374.093,-26.7725,-65.9383
-344.272,-17.4389,-67.0153
-344.927,-23.7292,-21.5695
-353.611,-25.7968,-21.4198
-356.371,-32.0517,-33.4485
-348.72,-26.3001,-42.3562
-348.467,-25.3106,-44.9843
-349.126,-24.0111,-48.4623
-346.535,-22.1744,-52.9944
-349.508,-30.3804,-23.5528
-348.963,-31.2252,-23.8586
-350.184,-33.828,-30.1989
-354.608,-31.6664,-33.0601
-349.399,-29.4576,-40.6585
-345.184,-27.4973,-55.8196
-363.201,-38.3231,-68.4138
-350.49,-37.3001,-20.1674
-351.043,-35.7458,-26.647
-350.264,-35.22,-29.0335
-350.357,-36.2755,-36.888
-349.497,-35.6563,-39.6776
-343.975,-32.0436,-57.8184
-346.995,-42.534,-26.3768
-347.933,-44.484,-33.1641
-347.689,-42.0463,-41.0173
-343.46,-36.3046,-59.9398
-355.588,-52.8272,-72.4014
-345.897,-44.4821,-32.1278
-345.215,-45.2591,-32.9234
-341.487,-45.1257,-44.3489
-341.51,-43.5676,-64.2849
-339.446,-50.5046,-57.8818
-341.054,-47.0562,-65.4084
-338.642,-46.3354,-71.8029
-339.942,-56.6824,-36.2831
-331.119,-49.6553,-43.4251
-334.895,-47.3235,-44.8316
-336.297,-53.1187,-57.2782
-338.39,-55.9644,-64.7771
-321.234,-27.5341,-58.0629
-331.547,-54.374,-32.4664
-338.106,-66.7116,-33.8748
-334.024,-56.798,-57.155
-331.423,-62.3527,-67.5549
-319.826,-29.4721,-55.1352
-326.993,-77.4538,-30.1811
-329.259,-64.3334,-55.6083
-324.372,-65.0797,-60.8828
-324.571,-65.0989,-70.7975
-326.065,-77.7301,-33.856
-325.202,-76.8755,-41.573
-321.167,-74.3365,-50.1436
-320.065,-70.3048,-57.136
-324.153,-67.3194,-58.4729
-322.635,-68.8728,-64.549
-324.319,-66.8879,-72.3491
-311.697,-75.4919,-46.1995
-315.367,-68.298,-54.9267
-317.207,-69.0162,-57.6425
-317.405,-65.5921,-73.2144
-306.822,-76.0682,-46.3787
-310.827,-69.7946,-56.1002
-311.199,-70.262,-57.8887
-304.346,-79.2206,-70.1529
-311.253,-67.36,-74.2366
-298.713,-73.5326,-40.7681
-297.973,-75.8428,-48.9346
-302.02,-71.049,-55.2141
-301.207,-71.8654,-58.92
-298.602,-68.5178,-66.5925
-299.303,-70.3203,-72.9977
-296.423,-72.164,-39.2009
-295.947,-75.9145,-48.2118
-295.24,-73.5965,-56.8767
-294.665,-69.3153,-63.9116
-294.772,-68.6489,-65.452
-284.61,-68.5975,-53.8318
-289.927,-69.0846,-64.5493
-287.026,-63.5213,-69.3119
-278.4,-68.0081,-41.5394
-282.998,-70.3969,-55.1471
-277.752,-65.2604,-61.6581
-285.008,-62.0162,-68.5231
-282.857,-58.7779,-70.8868
-275.789,-67.0706,-44.1973
-272.846,-62.8012,-53.7551
-275.671,-62.9368,-60.0305
-281.909,-56.1639,-69.3865
-281.001,-54.4238,-70.8128
-265.215,-65.9707,-47.022
-265.295,-62.9511,-55.7133
-267.194,-59.9646,-64.8287
-266.346,-58.2264,-70.8404
-277.957,-49.4252,-71.7255
-258.474,-55.6267,-49.9155
-259.87,-54.5429,-58.1474
-266.563,-52.9222,-60.6598
-266.064,-49.4959,-66.076
-293.241,-26.157,-61.7867
-291.097,-26.8212,-68.3238
-259.529,-45.6803,-46.2568
-263.302,-41.966,-53.8688
-263.052,-43.2127,-68.0461
-269.191,-38.2865,-68.778
-284.227,-30.4093,-65.7948
-258.951,-42.7704,-42.7641
-258.729,-37.4977,-47.8699
-261.883,-40.1552,-55.1978
-261.544,-38.5293,-61.7216
-266.638,-32.9968,-66.4803
-269.341,-32.3514,-69.3396
-257.386,-35.023,-48.0339
-259.527,-30.554,-52.4303
-262.031,-28.6603,-59.2176
-267.613,-28.8516,-63.6554
-269.18,-29.7574,-70.2983
-254.14,-27.0493,-41.6949
-250.32,-26.2215,-49.7078
-260.065,-29.1038,-55.4121
-261.929,-23.1977,-58.1009
-257.323,-24.7268,-62.6954
-261.811,-24.872,-68.1972
-253.993,-21.3549,-42.3185
-250.715,-22.1625,-45.429
-251.223,-25.6021,-50.2801
-251.386,-23.24,-59.5072
-255.499,-20.7057,-68.7512
-268.12,-15.6185,-68.1039
-250.045,-17.9274,-49.9896
-252.708,-17.2238,-52.0902
-261.414,-13.3032,-59.5253
-264.328,-11.3831,-60.9125
-268.433,-15.3974,-67.8321
-254.283,-9.83865,-43.2237
-258.106,-7.00398,-48.7931
-260.218,-9.77611,-60.0526
-264.537,-10.4596,-61.3167
-266.186,-10.4397,-67.5219
-259.738,-3.51059,-48.6579
-259.268,-5.53849,-49.6976
-267.566,-5.44327,-67.3389
-260.791,1.45963,-36.4863
-261.036,1.42732,-39.4944
-269.786,2.20602,-47.5411
-266.383,2.59143,-50.3011
-271.606,1.93467,-56.6852
-272.805,0.620375,-58.6058
-273.849,0.0315978,-60.9578
-261.442,5.98026,-37.9746
-263.391,4.28275,-40.6699
-267.778,5.43782,-47.1348
-269.075,2.78524,-49.6767
-271.01,6.08237,-54.66
-274.974,1.83308,-65.1756
-276.177,3.38704,-66.9331
-267.119,13.5273,-34.0872
-265.416,14.1819,-39.9318
-267.925,9.05996,-44.6382
-268.49,12.8343,-57.613
-273.362,8.70694,-57.2538
-268.89,8.59134,-66.3069
-268.452,15.0422,-34.6013
