X,Y,Z
-292.191,1.13768,-157.078
-298.076,-5.08604,-161.391
-280.335,17.7056,-96.7751
-281.746,15.3385,-101.775
-282.486,14.7294,-109.063
-277.214,20.3218,-107.851
-278.156,17.7849,-115.218
-280.231,19.3564,-117.577
-282.017,16.248,-120.626
-286.497,11.4772,-125.193
-284.893,12.3856,-129.014
-277.832,19.004,-135.767
-279.642,19.4336,-137.081
-268.527,28.8227,-152.603
-280.776,17.2956,-145.307
-283.588,13.9209,-147.491
-292.201,4.04133,-166.453
-281.339,25.2668,-93.2633
-284.809,17.8515,-104.752
-284.358,17.0133,-106.274
-285.038,20.6908,-111.041
-284.765,20.3878,-113.709
-286.074,18.7097,-120.025
-286.641,18.3503,-121.415
-287.001,12.4539,-126.078
-286.388,13.7036,-127.744
-277.189,34.6316,-143.139
-282.862,19.2506,-142.969
-285.309,17.9428,-147.223
-294.078,2.40586,-158.115
-295.22,1.16603,-157.275
-299.608,-4.88265,-167.257
-286.11,21.6839,-97.1873
-285.627,22.5908,-98.7003
-284.196,27.456,-104.143
-283.247,24.9456,-107.753
-283.236,25.9979,-113.35
-287.06,19.8436,-119.962
-287.879,19.4422,-123.558
-281.622,29.4633,-125.247
-286.179,22.7502,-130.819
-289.17,21.138,-131.583
-288.137,23.1396,-139.238
-285.382,21.2043,-140.865
-286.514,18.7515,-146.906
-289.445,18.4646,-147.898
-296.727,2.28301,-157.899
-287.518,33.5387,-92.4969
-285.75,30.4681,-103.703
-285.68,29.9773,-105.38
-286.578,30.1347,-111.057
-288.349,27.0971,-118.763
-287.824,26.8088,-123.619
-291.143,21.607,-126.1
-290.249,21.2866,-127.871
-289.553,21.9966,-132.63
-289.903,24.0034,-137.539
-288.981,29.7492,-148.966
-292.829,19.5233,-148.267
-297.642,5.57312,-158.349
-291.467,41.4461,-93.0789
-290.366,33.3772,-101.084
-288.607,39.9958,-103.907
-291.775,34.3992,-114.36
-289.547,33.3499,-118.412
-291.288,27.2318,-124.135
-292.711,33.5087,-125.208
-294.335,22.6676,-136.046
-298.809,4.67844,-158.659
-290.22,31.7534,-223.718
-301.247,-1.59278,-169.161
-294.544,41.9655,-91.4226
-292.971,42.2298,-99.7945
-298.416,32.1881,-106.912
-294.901,35.8063,-109.441
-295.968,37.2925,-116.32
-295.558,34.2428,-123.138
-294.337,31.9585,-124.374
-296.422,29.8557,-147.447
-298.21,23.8046,-147.998
-300.895,9.37148,-157.963
-300.778,6.52768,-159.466
-297.793,53.1911,-91.2124
-299.275,34.298,-107.802
-298.786,37.1211,-110.653
-303.08,40.9456,-118.316
-302.473,39.8328,-120.967
-300,24.7879,-137.74
-302.12,29.8055,-145.82
-301.386,28.2127,-147
-302.439,13.1893,-157.689
-301.661,37.1705,-221.078
-309.4,56.579,-90.3566
-305.01,41.2022,-109.508
-304.502,40.9341,-114.056
-303.852,35.5378,-120.89
-304.95,43.4143,-127.135
-308.058,42.0287,-130.894
-304.073,27.3107,-139.882
-305.797,21.4102,-140.457
-303.316,19.5967,-156.832
-304.8,7.61773,-160.762
-303.833,5.17425,-172.016
-311.438,56.1428,-89.6921
-311.636,52.0593,-105.272
-311.13,53.5686,-111.291
-311.908,38.7004,-121.8
-309.45,44.2584,-128.293
-310.577,40.4003,-131.578
-312.138,37.1367,-136.323
-311.097,28.4346,-139.423
-310.602,25.1259,-140.894
-309.066,22.4913,-155.187
-307.295,14.4658,-165.195
-305.853,10.7691,-174.717
-322.64,53.8641,-90.7122
-321.922,47.752,-101.278
-314.445,33.9461,-123.998
-314.279,34.181,-125.542
-314.461,34.3585,-133.407
-314.439,27.7357,-136.63
-313.077,28.1043,-137.406
-312.446,25.4575,-140.731
-311.338,15.6334,-178.013
-324.772,50.8472,-89.9187
-322.214,47.4818,-100.797
-329.801,50.0356,-107.795
-331.838,56.5772,-113.772
-318.501,28.3684,-137.095
-318.426,30.6132,-138.532
-319.747,29.6897,-151.518
-314.537,22.206,-152.629
-315.793,20.7828,-160.885
-309.62,8.24779,-163.758
-337.289,54.2014,-90.6006
-338.968,51.8488,-98.5151
-329.782,46.4997,-108.524
-332.574,53.38,-109.348
-321.247,29.7082,-136.714
-323.711,31.9807,-140.723
-324.84,29.9321,-149.128
-318.77,19.3176,-146.425
-320.847,23.7404,-157.582
-313.318,9.1504,-165.898
-338.445,49.0799,-91.3738
-338.088,39.5097,-101.22
-340.904,41.8757,-104.644
-335.042,37.311,-115.507
-333.238,32.5319,-123.789
-331.8,33.7084,-124.204
-325.744,27.2672,-132.302
-328.523,24.7653,-136.471
-324.138,20.4291,-137.464
-326.72,29.752,-147.14
-322.75,23.044,-148.065
-325.776,26.6493,-160.11
-327.363,24.2388,-162.233
-318.985,11.9125,-167.526
-329.721,28.5028,-214.76
-342.196,36.0823,-96.6017
-340.72,33.0174,-103.117
-338.982,33.4888,-108.358
-340.981,31.9442,-115.973
-334.751,32.5043,-123.627
-334.969,25.5568,-127.841
-329.807,25.502,-133.225
-329.783,24.2034,-134.558
-332.606,27.7942,-144.845
-326.807,16.4539,-144.307
-330.639,23.9696,-151.514
-326.966,20.5358,-164.811
-322.976,14.963,-167.148
-329.328,20.1086,-186.071
-334.769,25.0655,-206.975
-342.306,26.4481,-93.0285
-343.574,26.1337,-93.7058
-340.126,27.5876,-106.977
-342.786,26.4324,-112.093
-342.656,25.3724,-112.923
-338.827,21.9731,-123.513
-334.47,18.477,-128.595
-333.957,20.8006,-133.244
-334.566,18.4793,-134.648
-332.106,20.1745,-142.274
-329.451,14.9389,-143.9
-328.61,14.5079,-146.067
-337.786,21.9441,-200.006
-335.591,14.9306,-99.9751
-345.069,20.9,-96.4357
-345.491,22.3886,-105.158
-343.426,23.325,-112.843
-342.691,21.8592,-118.045
-338.415,19.583,-122.939
-340.315,17.0462,-125.609
-339.372,17.1906,-132.588
-336.905,17.4885,-136.678
-333.685,17.0917,-139.4
-334.128,14.5155,-144.532
-331.057,11.5071,-149.466
-337.686,20.2265,-195.344
-336.448,9.6378,-94.1952
-335.868,8.70279,-98.2647
-344.822,18.1035,-99.944
-345.142,19.5309,-104.01
-344.181,18.4903,-118.408
-341.035,14.8817,-123.253
-340.367,14.8624,-125.836
-340.18,14.4677,-132.418
-342.371,13.1814,-133.904
-335.188,12.4917,-141.289
-334.312,8.40924,-144.155
-331.827,7.63478,-148.341
-331.292,9.59717,-150.02
-338.203,7.32988,-93.4607
-336.762,7.42395,-99.9679
-335.803,4.91099,-105.42
-337.763,5.41169,-107.764
-362.27,17.6549,-103.74
-357.551,14.5216,-116.678
-343.857,11.6772,-121.117
-344.767,11.5738,-126.232
-344.623,9.46148,-133.874
-345.801,12.0447,-138.685
-335.306,5.1038,-136.919
-333.192,5.52666,-142.953
-333.549,4.6427,-145.098
-334.133,4.81468,-149.458
-340.362,4.07357,-90.6014
-337.064,2.12753,-100.716
-336.044,0.862883,-104.525
-338.248,2.49202,-108.184
-364.213,11.9477,-111.702
-351.731,8.47571,-121.61
-346.957,6.47551,-133.618
-339.95,2.21027,-141.378
-335.403,1.12657,-141.464
-335.338,3.24279,-145.855
-333.617,1.99713,-149.185
-334.918,0.535691,-208.774
-342.168,2.05643,-91.9009
-334.906,-2.94887,-104.474
-335.296,-0.0929676,-104.738
-343.703,-0.278426,-106.047
-341.683,-1.84772,-115.495
-353.284,0.906431,-116.494
-354.628,5.85658,-121.3
-350.676,4.67426,-124.861
-361.868,4.99507,-136.119
-375.522,8.03367,-141.125
-337.621,0.201359,-140.129
-339.249,-1.24535,-144.542
-336.816,-1.33163,-145.37
-335.46,-1.34771,-149.907
-362.357,2.86866,-179.984
-360.927,2.24201,-189.984
-346.338,0.328105,-194.4
-342.486,1.40067,-200.602
-328.602,-4.14337,-213.382
-335.639,-4.3065,-103.867
-341.135,-5.35059,-105.325
-345.244,-4.35825,-107.371
-341.543,-2.7409,-115.588
-341.054,-3.90074,-116.544
-360.675,-1.14399,-124.499
-336.207,-4.66098,-131.804
-352.611,-4.92418,-141.813
-361.211,-0.620538,-157.122
-338.684,-4.13569,-150.176
-335.022,-4.3207,-151.025
-331.548,-6.67029,-152.389
-349.472,-2.09364,-186.13
-348.291,-7.97784,-98.0054
-336.459,-9.42186,-108.414
-337.46,-9.84642,-109.548
-339.501,-9.05075,-115.959
-338.394,-9.56889,-120.461
-338.22,-9.64349,-121.871
-337.461,-10.067,-126.991
-340.692,-9.96154,-128.471
-359.888,-5.54192,-140.722
-355.731,-9.80079,-142.754
-340.679,-8.94957,-145.157
-340.879,-10.2312,-149.854
-333.772,-7.39627,-151.605
-330.232,-7.64381,-153.757
-330.251,-8.98875,-154.542
-338.313,-14.1307,-35.0767
-347.175,-17.4245,-39.8075
-343.005,-13.6312,-47.706
-343.423,-13.6159,-48.7771
-360.573,-16.5103,-52.5645
-389.69,-21.5908,-70.329
-363.878,-19.241,-73.3886
-348.098,-17.8061,-79.3976
-338.503,-13.4506,-82.0639
-373.165,-27.8148,-64.0406
-346.031,-18.9539,-81.2856
-343.509,-21.9303,-85.1865
-356.462,-27.7071,-39.2122
-355.811,-25.4049,-54.2534
-366.138,-33.8252,-81.5382
-346.385,-23.3345,-82.4167
-344.006,-22.6601,-85.6524
-348.374,-31.7063,-31.2206
-338.014,-29.3594,-40.5704
-340.73,-30.983,-44.2498
-350.065,-34.355,-47.027
-355.104,-36.7382,-53.1186
-345.493,-35.4953,-33.2609
-367.026,-45.0006,-76.1534
-365.139,-42.945,-85.0272
-350.011,-41.26,-90.2958
-344.225,-39.4573,-33.7495
-345.919,-44.2339,-38.551
-341.786,-42.7291,-50.6348
-361.372,-55.666,-57.99
-344.606,-41.2351,-71.4029
-359.112,-52.7266,-81.9764
-347.047,-41.8764,-85.7546
-338.424,-45.6848,-38.2287
-349.267,-49.9335,-52.9429
-361.039,-60.0795,-79.6554
-356.912,-68.3162,-58.0235
-349.846,-59.4148,-74.9008
-372.505,-88.7397,-84.6791
-336.865,-63.2667,-46.2167
-336.074,-61.5218,-52.0162
-360.374,-86.8773,-66.4617
-352.249,-81.7863,-79.1601
-336.675,-65.3146,-40.582
-336.395,-64.1841,-42.9357
-333.472,-62.139,-53.5646
-330.342,-65.763,-55.9078
-360.828,-113.63,-84.6196
-327.497,-66.1154,-49.2903
-326.851,-65.2187,-54.762
-331.38,-68.5991,-59.18
-346.483,-96.8757,-79.6577
-324.395,-72.4974,-48.3748
-320.259,-69.5266,-54.3946
-322.2,-67.8887,-56.5211
-342.951,-113.856,-83.8496
-314.374,-74.4888,-48.1121
-312.675,-67.6217,-59.2776
-312.532,-70.6572,-63.9575
-307.359,-74.1649,-48.2604
-316.297,-111.922,-50.5304
-307.564,-67.7982,-60.6222
-305.913,-67.1117,-67.6689
-305.754,-66.743,-68.4603
-311.077,-86.8153,-90.4295
-300.553,-71.8905,-53.9485
-302.614,-69.8834,-62.2348
-302.498,-67.5956,-71.0156
-303.653,-80.6716,-77.9574
-301.991,-78.6371,-84.6038
-302.843,-63.2404,-92.158
-293.459,-81.0195,-44.1008
-293.893,-69.1027,-61.0689
-299.3,-68.5636,-66.1153
-299.166,-67.7052,-72.3052
-294.685,-67.1405,-74.3425
-295.183,-65.2442,-80.8446
-296.708,-62.0348,-88.5004
-291.626,-76.7321,-47.7851
-288.382,-74.9251,-55.1558
-290.316,-67.4712,-61.7028
-289.039,-65.0119,-62.9967
-291.516,-66.0801,-69.9822
-290.805,-63.6009,-75.1064
-291.958,-65.9515,-80.9778
-290.55,-62.0759,-87.3599
-283.824,-64.696,-45.3953
-283.758,-67.7961,-54.2499
-284.235,-68.8784,-61.927
-285.292,-63.7257,-64.2167
-286.093,-66.7912,-69.6043
-287.41,-62.6871,-77.9115
-289.382,-59.7412,-80.488
-286.852,-55.717,-82.8188
-285.481,-64.1,-95.3071
-278.306,-62.1169,-46.3507
-278.265,-62.1744,-51.8243
-278.764,-69.8364,-60.7643
-278.331,-61.2923,-66.8723
-280.266,-65.5181,-73.2938
-278.187,-61.3599,-79.1831
-280.36,-57.7336,-79.4639
-284.369,-55.3216,-83.8345
-282.26,-56.7558,-90.0845
-276.243,-61.9952,-50.0319
-276.415,-58.2932,-52.1068
-267.496,-68.4241,-57.8178
-258.696,-84.2798,-63.9159
-275.842,-59.0683,-70.1699
-274.938,-55.5042,-73.5337
-277.713,-52.4089,-80.7548
-276.938,-55.0709,-85.4376
-280.731,-54.7376,-94.8039
-265.443,-60.6425,-47.4355
-272.85,-55.8654,-56.4384
-271.956,-52.4159,-62.1689
-256.812,-85.9036,-71.1032
-270.943,-55.8355,-70.7265
-274.289,-52.815,-76.4956
-273.726,-50.5995,-79.9263
-276.973,-45.9283,-81.4863
-274.906,-47.2912,-88.0648
-265.12,-60.0036,-47.1094
-262.596,-63.5167,-53.2769
-268.369,-52.6117,-60.7788
-269.075,-47.3059,-64.6367
-268.255,-47.8102,-68.5075
-266.874,-51.2069,-74.1104
-270.731,-48.7476,-80.8937
-269.026,-51.2795,-86.5552
-276.406,-39.218,-82.7042
-276.999,-41.7719,-94.6439
-261.031,-49.0088,-50.9049
-262.85,-48.4753,-56.86
-263.616,-47.5245,-62.1235
-268.673,-45.342,-65.9648
-266.682,-44.8453,-71.7287
-267.796,-45.2256,-72.1238
-268.376,-44.4049,-79.0342
-268.5,-44.0427,-82.7438
-269.883,-44.153,-88.4558
-271.357,-39.6852,-94.1309
-260.08,-48.2925,-50.6422
-260.32,-44.9879,-56.5889
-260.847,-45.0997,-62.1983
-260.285,-45.1729,-66.853
-267.536,-41.7151,-68.7236
-268.454,-38.3921,-75.0055
-268.765,-37.5128,-76.7487
-268.668,-35.7587,-80.3007
-262.898,-44.7225,-90.3331
-275.259,-31.849,-84.7371
-252.405,-40.2208,-49.0329
-260.86,-38.5147,-56.5841
-255.482,-44.1389,-58.2312
-261.566,-37.8167,-65.7297
-262.299,-34.5726,-71.6456
-265.186,-33.4017,-76.2584
-270.674,-29.7731,-81.2834
-270.484,-30.5551,-83.5227
-270.259,-30.1802,-86.8843
-270.47,-31.7114,-94.5585
-249.684,-38.9948,-48.5909
-254.445,-37.8934,-55.2933
-251.542,-39.0019,-57.6043
-260.357,-32.3532,-65.214
-263.711,-31.3569,-68.9459
-262.664,-29.8003,-70.9625
-263.675,-28.9859,-75.2994
-269.716,-27.3727,-77.6061
-273.201,-26.0755,-81.9104
-260.62,-31.3635,-93.7508
-249.452,-29.71,-49.6538
-249.562,-32.1605,-53.6021
-260.099,-29.1314,-61.6233
-256.904,-31.2181,-64.8666
-257.236,-31.3015,-71.3914
-263.836,-24.9411,-70.8104
-267.716,-26.8352,-77.6387
-268.768,-26.5692,-77.7088
-261.045,-26.8381,-86.3814
-274.672,-23.3743,-83.1166
-275.059,-21.6169,-86.3655
-257.481,-22.2654,-49.0897
-250.823,-25.815,-55.8312
-251.818,-26.598,-57.3992
-256.314,-25.0391,-63.0934
-262.812,-21.5886,-69.3018
-264.329,-21.8639,-72.0261
-267.307,-21.8027,-74.3393
-267.353,-22.6303,-80.0885
-267.191,-22.7105,-83.054
-271.023,-19.9098,-84.855
-267.799,-20.6578,-94.7506
-275.266,-20.4187,-93.0812
