X,Y,Z
-302.02,-71.049,-55.2141
-299.303,-70.3203,-72.9977
-299.182,-65.362,-77.2829
-309.34,-23.2727,-159.433
-309.665,-17.9711,-158.687
-296.284,-70.0552,-33.6864
-295.655,-71.023,-36.7892
-295.947,-75.9145,-48.2118
-292.237,-75.9819,-49.1089
-296.623,-71.6168,-61.8646
-294.772,-68.6489,-65.452
-295.44,-69.8986,-71.0442
-295.844,-63.5837,-79.5374
-292.539,-69.1391,-89.5357
-307.797,-23.6484,-160.332
-307.729,-22.0061,-159.988
-286.604,-72.9721,-53.1539
-287.233,-71.2003,-57.0217
-288.316,-66.7722,-66.9752
-290.658,-66.1445,-74.2014
-290.917,-62.8942,-75.8606
-287.883,-63.8553,-84.2114
-308.021,-18.3467,-161.01
-279.582,-68.1219,-34.1159
-280.466,-67.6714,-38.703
-284.61,-68.5975,-53.8318
-284.169,-70.0509,-61.1178
-285.522,-67.029,-66.3182
-280.333,-64.0614,-69.5973
-271.736,-88.0821,-96.0835
-284.583,-56.9423,-87.1283
-284.449,-63.3003,-102.565
-276.975,-67.8163,-41.7598
-275.789,-67.0706,-44.1973
-272.846,-62.8012,-53.7551
-275.671,-62.9368,-60.0305
-278.241,-65.5447,-67.9014
-281.001,-54.4238,-70.8128
-274.461,-60.9909,-86.7135
-282.293,-54.3383,-88.5926
-277.479,-60.2986,-112.39
-266.919,-68.2622,-40.3853
-265.215,-65.9707,-47.022
-272.472,-62.7872,-54.9342
-266.662,-61.8591,-58.9304
-267.194,-59.9646,-64.8287
-277.12,-51.5205,-70.4736
-277.957,-49.4252,-71.7255
-279.343,-50.7416,-86.9628
-280.664,-50.7066,-88.4091
-259.804,-56.603,-38.0481
-266.346,-58.2264,-70.8404
-265.891,-57.1708,-74.5917
-276.189,-45.2859,-75.6766
-272.175,-45.8005,-80.8389
-266.383,-51.2094,-96.5195
-278.834,-42.6306,-103.798
-278.136,-40.1399,-103.511
-260.279,-51.8664,-36.9553
-259.715,-48.167,-41.9012
-259.224,-55.6488,-53.6378
-259.87,-54.5429,-58.1474
-260.919,-50.9495,-67.9248
-269.111,-41.0108,-70.224
-269.807,-40.4764,-71.234
-259.976,-52.143,-92.972
-266.214,-50.1943,-100.361
-274.359,-37.1758,-98.612
-278.964,-37.5728,-109.379
-280.38,-33.5713,-126.43
-281.35,-34.6461,-129.185
-259.666,-46.2205,-39.2876
-258.951,-42.7704,-42.7641
-263.302,-41.966,-53.8688
-263.197,-42.0926,-55.0399
-261.423,-39.2893,-61.0335
-268.924,-36.5022,-68.8809
-269.514,-39.1602,-71.1405
-264.011,-40.9202,-87.5431
-271.019,-33.5579,-86.9875
-272.529,-34.9836,-93.3905
-275.219,-32.6734,-101.808
-278.431,-30.0616,-121.992
-280.083,-31.1405,-125.735
-306.616,-13.0266,-160.791
-245.76,-40.3162,-40.3225
-258.729,-37.4977,-47.8699
-259.416,-34.0599,-52.6755
-259.836,-38.8033,-57.1753
-266.149,-31.9437,-61.9183
-266.638,-32.9968,-66.4803
-269.18,-29.7574,-70.2983
-269.257,-32.8134,-80.691
-267.048,-32.5911,-92.3807
-272.925,-28.4342,-93.0893
-274.562,-29.4635,-110.132
-275.693,-28.6744,-122.656
-280.624,-27.7398,-130.687
-281.965,-23.6668,-139.504
-256.839,-30.2439,-34.2805
-257.536,-30.3353,-36.2438
-259.527,-30.554,-52.4303
-260.768,-28.0191,-57.1727
-262.031,-28.6603,-59.2176
-267.613,-28.8516,-63.6554
-270.026,-24.8659,-72.9178
-268.873,-24.7186,-77.9165
-264.745,-26.7671,-89.0041
-269.153,-26.2768,-93.1314
-272.69,-24.015,-104.926
-276.16,-22.5206,-116.667
-243.228,-29.5956,-43.0585
-247.922,-25.8329,-52.5593
-261.929,-23.1977,-58.1009
-261.811,-24.872,-68.1972
-263.51,-20.9853,-71.7521
-270.02,-22.4946,-73.3581
-264.676,-24.5585,-94.1522
-266.166,-22.0697,-93.0974
-277.981,-17.513,-99.6888
-278.136,-17.527,-101.295
-281.617,-16.9681,-135.511
-251.585,-17.1508,-35.4669
-262.88,-16.0774,-61.402
-264.991,-17.9241,-67.3989
-265.065,-19.3229,-70.1557
-266.241,-15.5828,-78.9358
-264.757,-15.5428,-91.8611
-274.629,-16.5885,-98.4909
-279.849,-16.9637,-99.2443
-275.079,-16.1502,-127.189
-282.351,-13.5475,-132.657
-253.277,-12.0405,-40.664
-262.195,-11.0042,-61.5687
-266.69,-10.6801,-69.6852
-267.587,-11.0366,-79.2883
-275.649,-11.1945,-80.7059
-265.885,-14.2124,-92.0029
-271.788,-11.7138,-97.4677
-279.473,-11.6031,-100.182
-282.432,-10.6116,-111.428
-282.907,-11.2821,-131.935
-256.583,-7.83862,-46.7028
-259.268,-5.53849,-49.6976
-262.545,-9.91532,-62.6337
-265.661,-5.91953,-65.0631
-266.801,-10.4272,-71.7924
-266.889,-10.2478,-74.4061
-272.042,-8.42963,-82.0294
-276.844,-7.9884,-82.2774
-273.277,-7.02949,-95.4428
-273.706,-8.05475,-109.788
-276.589,-9.74316,-129.767
-285.5,-8.1551,-126.863
-255.212,1.26904,-32.2286
-260.592,-0.522624,-46.6876
-259.738,-3.51059,-48.6579
-266.58,-5.45158,-65.878
-267.566,-5.44327,-67.3389
-268.805,-4.50587,-72.6914
-269.694,-5.54117,-79.3756
-274.35,-5.66593,-83.1711
-272.663,-5.63847,-95.4598
-276.903,-4.3421,-104.574
-285.45,-6.06151,-109.183
-279.443,-3.92399,-140.983
-304.707,-9.47567,-161.131
-257.959,1.48845,-28.3879
-259.972,1.39611,-33.0896
-263.391,4.28275,-40.6699
-265.393,1.02982,-46.0866
-269.786,2.20602,-47.5411
-272.805,0.620375,-58.6058
-273.849,0.0315978,-60.9578
-265.388,3.76946,-72.5624
-271.07,0.958958,-76.349
-274.33,-0.0430297,-83.0909
-278.195,-2.76303,-84.2641
-273.356,-0.587046,-96.0397
-282.677,-3.8677,-105.202
-287.621,-3.41792,-102.591
-281.858,-4.3545,-141.564
-296.987,-6.0847,-160.722
-254.946,8.87651,-28.7773
-258.846,11.164,-33.4508
-261.442,5.98026,-37.9746
-265.778,5.00901,-43.8445
-267.778,5.43782,-47.1348
-271.01,6.08237,-54.66
-267.254,4.33006,-65.5829
-274.974,1.83308,-65.1756
-277.402,3.47535,-70.0259
-276.465,1.99709,-90.105
-276.694,2.08777,-98.9187
-284.557,0.588545,-105.166
-288.277,-1.79244,-102.316
-281.407,-0.0406861,-140.948
-305.841,-8.34921,-161.076
-265.416,14.1819,-39.9318
-267.925,9.05996,-44.6382
-267.146,10.7642,-56.4394
-273.362,8.70694,-57.2538
-268.89,8.59134,-66.3069
-267.188,9.47632,-72.8986
-277.938,4.97924,-75.3096
-279.23,7.50705,-84.0025
-277.828,7.752,-97.3257
-279.976,3.3897,-102.287
-289.958,-0.688775,-101.444
-282.581,5.64876,-143.884
-297.914,-3.29021,-159.918
-269.53,17.0664,-43.5922
-272.159,11.8129,-50.0359
-277.954,12.1416,-53.1672
-275.374,11.5749,-59.6284
-273.774,15.5693,-64.003
-269.302,15.3882,-74.0683
-277.546,10.4759,-84.4869
-280.363,7.32389,-84.9433
-280.096,10.9159,-93.5069
-280.651,10.2102,-109.211
-285.673,6.99771,-123.715
-282.898,5.65229,-146.783
-297.098,-1.26006,-159.719
-306.84,-8.25647,-160.184
-272.056,18.3575,-46.2826
-280.537,13.4371,-49.9396
-280.096,12.9809,-50.7707
-280.858,16.1937,-56.1773
-278.484,15.4163,-62.7528
-275.109,16.6364,-68.2819
-280.071,15.7913,-79.7228
-280.643,11.6936,-91.7218
-272.374,23.7017,-116.889
-287.269,9.58073,-105.959
-287.222,9.44752,-120.58
-285.515,7.93616,-144.476
-296.516,1.26093,-159.33
-272.339,25.0069,-21.9971
-280.411,17.6847,-50.0544
-280.645,17.8396,-50.8323
-278.238,18.9722,-57.135
-279.668,17.5183,-63.6029
-281.931,19.5433,-67.5563
-280.894,18.3618,-73.7647
-283.268,16.7701,-91.007
-281.741,17.8704,-108.974
-286.298,16.3323,-117.034
-287.395,12.4127,-119.453
-287.945,12.1023,-147.082
-298.082,3.48424,-159.034
-278.469,31.2697,-24.274
-278.624,27.5421,-48.5725
-280.299,25.4982,-62.0751
-281.283,22.7003,-61.8475
-284.496,23.9106,-73.2614
-285.385,22.5157,-75.6939
-285.248,20.2455,-78.3123
-287.946,20.5474,-85.3687
-285.276,22.5332,-104.479
-287.227,20.1726,-112.729
-288.091,15.4771,-128.301
-296.379,8.51483,-155.53
-284.856,33.0553,-47.2383
-286.59,26.5065,-55.2926
-285.932,26.5329,-59.0711
-287.866,26.8829,-62.8245
-287.097,24.7291,-69.352
-286.278,23.37,-73.5659
-285.612,27.7429,-85.5784
-287.969,26.9501,-99.6037
-288.682,20.3363,-94.6788
-287.904,21.3084,-111.18
-289.35,19.1112,-129.466
-296.61,13.3943,-156.979
-299.479,6.22247,-157.569
-284.72,38.17,-27.1806
-286.876,34.4109,-46.1301
-287.827,31.6355,-53.8716
-287.359,30.9932,-57.3898
-287.93,29.0801,-63.2861
-288.584,34.1521,-78.9261
-289.154,31.1195,-87.929
-289.175,28.9694,-97.1444
-293.792,25.3257,-123.317
-292.969,27.7233,-145.913
-294.713,18.4222,-145.632
-300.582,11.8617,-157.895
-308.496,-6.5312,-157.977
-292.068,36.1415,-12.2182
-292.681,37.3231,-13.5483
-288.971,42.209,-31.1468
-293.207,40.7223,-37.3054
-291.612,40.4188,-43.7398
-288.166,40.6882,-49.9156
-292.46,44.5803,-67.3427
-289.495,37.8626,-68.0271
-289.898,36.3945,-75.4129
-292.739,41.8207,-82.3286
-290.949,34.8055,-89.5739
-290.448,38.2497,-112.215
-297.508,27.7362,-116.933
-294.671,30.1318,-140.264
-301.371,13.0852,-155.246
-299.335,42.599,-10.2245
-295.33,40.0573,-12.2229
-293.949,44.1716,-21.5292
-295.05,44.4479,-26.4687
-293.987,41.3293,-34.1415
-295.01,47.7818,-36.1331
-293.467,43.0406,-43.0307
-298.008,47.8311,-56.2947
-296.193,46.3714,-61.2352
-297.291,47.1252,-84.5388
-297.544,47.9336,-89.9273
-294.064,42.5117,-92.678
-297.485,47.8958,-110.385
-299.229,31.3613,-115.472
-300.754,36.309,-132.202
-298.881,35.555,-150.556
-302.638,15.6053,-154.622
-302.659,42.9094,-7.5452
-297.473,57.6278,-10.6702
-299.796,59.8925,-17.5036
-302.14,50.5058,-27.1148
-297.492,57.9924,-31.3592
-304.382,48.1332,-40.7551
-302.52,48.1948,-43.3941
-299.415,49.6373,-52.3689
-303.015,52.5743,-62.2909
-300.804,53.8996,-64.0567
-300.48,52.8072,-75.2393
-303.898,49.8726,-83.5672
-304.161,47.9185,-87.4012
-302.424,48.5062,-95.846
-302.887,42.475,-107.577
-300.914,36.8765,-115.4
-303.983,37.4398,-129.46
-305.66,31.4818,-143.363
-309.672,-4.96744,-157.051
-310.661,50.2937,-4.67035
-309.505,47.868,-22.5962
-307.014,47.0796,-27.3858
-306.612,47.2696,-29.6762
-305.488,48.7238,-38.5947
-309.442,51.3156,-46.9978
-306.791,50.0316,-53.4834
-305.089,57.8025,-56.8224
-303.243,70.9972,-75.279
-310.533,62.6579,-83.8603
-305.739,49.9056,-80.2325
-304.799,49.1869,-87.2609
-305.991,44.1105,-100.75
-305.674,52.0758,-112.548
-309.937,43.8219,-121.67
-305.749,37.4025,-126.496
-309.241,32.6423,-139.659
-316.537,45.2581,-13.7491
-311.285,47.6654,-20.1371
-313.41,53.0588,-27.8539
-311.525,53.1217,-33.1777
-311.203,52.5012,-36.2431
-312.466,59.6696,-51.7847
-316.625,61.8132,-57.3948
-318.177,64.094,-69.346
-315.199,62.941,-81.7095
-317.461,58.8624,-87.8007
-312.958,52.8838,-92.0229
-316.214,52.064,-111.617
-313.37,44.7223,-109.457
-312.111,37.4875,-134.062
-311.257,30.585,-140.803
-319.788,42.2238,-8.70147
-316.462,38.5113,-16.8938
-317.279,43.3448,-23.4419
-323.313,51.4026,-29.0299
-322.203,60.1072,-38.7066
-319.797,63,-51.006
-322.469,64.1989,-62.9642
-322.063,63.5307,-70.4585
-318.736,63.6373,-80.2928
-318.804,56.0056,-88.6607
-319.523,53.9775,-90.2414
-320.41,51.1598,-100.982
-319.302,37.2418,-130.888
-311.519,-4.05707,-157.039
-322.933,40.7891,-3.218
-321.754,40.4239,-7.66293
-324.423,46.4793,-12.2137
-323.463,47.8262,-16.6673
-330.203,54.6545,-27.1544
-328.687,52.1242,-30.1038
-327.609,56.6143,-39.0576
-330.094,61.4633,-41.9458
-331.901,55.7872,-50.9915
-326.468,61.7421,-62.2254
-331.87,64.2473,-68.7499
-329.022,63.6687,-77.3165
-334.68,63.8593,-90.0833
-326.17,51.3758,-92.151
-326.535,42.3221,-112.513
-326.465,40.5813,-116.753
-324.578,35.3852,-131.241
-322.251,32.4414,-142.42
-319.59,21.4363,-149.223
-317.201,12.4726,-158.876
-312.254,-3.75045,-158.003
-334.284,43.1368,-4.88244
-333.684,47.3319,-6.27351
-332.855,51.6739,-15.8267
-330.029,42.7021,-26.207
-330.376,48.0605,-28.8409
-339.197,53.4872,-35.4509
-338.145,58.9391,-46.7016
-332.883,45.885,-61.561
-334.707,50.3783,-67.8727
-334.427,58.7201,-84.1136
-337.347,51.0652,-88.1699
-335.157,47.6038,-95.1972
-329.139,40.3326,-114.64
-328.386,39.4446,-115.929
-330.315,33.9207,-127.413
-318.778,14.0629,-150.551
-313.191,-4.20829,-158.923
-339.6,44.2791,3.11378
-335.256,40.3825,-1.19916
-340.936,49.9522,-11.2614
-340.8,52.3015,-18.2257
-340.221,53.9468,-26.0343
-340.217,52.8849,-29.498
-340.333,48.4939,-39.7767
-341.442,44.6173,-47.6748
-341.796,57.7275,-53.8618
-340.377,49.9136,-63.1765
-342.706,46.991,-63.4692
-342.443,45.0096,-72.9082
-338.154,49.0515,-83.7368
-341.405,44.7531,-98.7578
-337.856,44.8525,-97.5617
-339.997,41.8202,-113.719
-333.676,31.7897,-125.426
-319.605,7.57997,-152.882
-315.739,-1.0622,-159.302
-349.274,48.4575,-12.9658
-346.892,51.4693,-22.0488
-345.139,49.0188,-49.0902
-341.602,42.6358,-51.1396
-343.577,35.1452,-60.1391
-346.751,41.0115,-62.691
-340.974,31.2304,-121.041
-321.664,6.38899,-158.281
-314.306,-4.42386,-156.67
-352.407,37.6496,2.64175
-350.92,44.7429,-5.84128
-346.286,34.2123,-49.0088
-346.699,38.6621,-55.8205
-344.023,29.3119,-63.502
-344.013,27.5284,-67.0795
-341.644,27.7327,-70.9011
-342.394,32.208,-120.332
-321.527,1.86355,-151.845
-337.418,18.6262,-5.74414
-339.624,20.8869,-8.41961
-344.021,23.4844,-12.0832
-345.405,25.1323,-17.4528
-346.238,26.0285,-23.1224
-346.349,24.5694,-30.8172
-346.773,22.3586,-31.917
-349.818,31.493,-37.4026
-349.472,29.3926,-62.3147
-343.676,25.8875,-67.7072
-347.446,23.4234,-71.4592
-350.869,26.0443,-93.8486
-327.138,4.77413,-150.881
-361.008,29.5975,-15.8326
-362.81,35.5838,-21.2835
-347.025,17.9389,-32.9136
-353.642,25.8045,-52.576
-347.959,22.594,-72.2875
-356.566,21.3547,-12.5361
-348.201,11.2479,-36.5941
-357.815,21.1254,-41.6763
-348.66,15.9329,-75.372
-348.444,14.3942,-74.9093
-357.704,17.7647,-114.642
-356.992,17.5358,-118.067
-330.399,1.99539,-149.259
-352.07,12.7725,-6.71738
-348.044,9.74082,-39.2019
-347.605,7.0561,-42.5625
-375.788,22.2446,-76.1028
-355.536,11.8409,-71.6484
-348.87,6.69841,-75.0898
-371.988,21.0812,-112.87
-357.027,15.0822,-114.184
-356.317,12.9066,-114.832
-335.04,1.63566,-147.388
-349.754,2.25275,-33.3995
-347.948,4.56446,-44.6971
-387.293,19.7386,-62.5581
-373.801,10.2446,-64.065
-372.557,15.6083,-78.9515
-369.096,9.69947,-83.2757
-349.348,3.17973,-73.3565
-351.935,3.25423,-86.8592
-346.609,5.38831,-95.0079
-346.538,5.29994,-96.702
-341.991,0.669999,-110.44
-341.04,0.278262,-117.611
-337.471,0.438364,-143.822
-351.133,-1.49762,-24.2632
-347.034,-2.53509,-31.1958
-349.239,-1.1762,-46.6055
-372.985,4.90047,-58.8911
-358.496,0.509857,-63.2337
-355.351,0.0748183,-66.3784
-350.985,-1.34988,-71.2565
-348.361,0.249403,-72.4557
-352.531,2.3642,-82.1855
-367.764,5.57014,-109.272
-362.279,6.00557,-116.802
-340.95,-3.80983,-111.603
-341.143,-2.34915,-139.51
-352.89,-2.56634,-22.4097
-351.362,-1.95338,-24.0411
-356.479,-4.681,-28.5831
-388.322,5.41988,-48.8728
-357.995,-4.74316,-47.5843
-366.111,-4.35779,-55.5188
-356.315,-4.39494,-60.5599
-353.343,-4.10295,-66.7311
-352.146,-3.60454,-68.8195
-346.107,-4.57232,-71.1125
-365.687,-2.40687,-102.019
-351.101,-3.60704,-91.1218
-344.191,-6.68868,-99.2899
-346.812,-6.20041,-114.353
-338.37,-6.44172,-113.391
-343.297,-6.90824,-143.515
-343.04,-8.71341,-26.0477
-352.594,-7.34377,-24.9016
-356.521,-8.22384,-29.7535
-360.01,-7.3503,-41.7137
-349.029,-7.05001,-47.7274
-349.977,-9.64195,-54.4663
-355.233,-8.70407,-61.6738
-369.715,-6.92037,-74.3677
-367.01,-9.57275,-76.8335
-344.577,-9.11297,-70.5247
-371.079,-4.27259,-100.498
-347.203,-9.44942,-93.2347
-343.366,-8.40007,-100.078
-339.327,-8.33189,-110.397
-340.847,-9.37873,-134.938
-319.695,-10.2292,-153.79
-351.887,-23.2602,33.9269
-350.667,-19.6117,24.7007
-342.772,-20.5446,4.36429
-340.187,-23.403,-0.747897
-344.167,-25.2572,6.71062
-339.859,-28.0426,-1.05156
-339.713,-25.9112,-1.16049
-339.733,-29.3922,-2.0503
-343.261,-36.1904,8.00201
-343.61,-36.0049,1.16093
-336.901,-34.926,-6.71922
-340.214,-42.5261,2.53856
-335.641,-38.0394,-7.54313
-339.464,-44.8678,10.6342
-336.328,-46.4644,3.01042
-333.578,-45.7316,-6.18396
-334.256,-42.3732,-6.98887
-334.543,-50.9803,12.9736
-334.131,-52.2492,4.89637
-335.252,-52.8401,-0.440407
-333.279,-47.0613,-6.55067
-333.202,-52.9914,3.29147
-329.974,-52.941,2.65591
-333.57,-54.1444,-5.42951
-333.237,-52.6462,-8.06749
-332.162,-55.32,-15.1431
-330.471,-57.2884,-0.0597347
-328.116,-57.8916,-4.75293
-329.842,-56.6467,-8.26645
-323.992,-59.4819,14.4726
-321.486,-60.1556,1.36056
-325.749,-59.8764,-5.78825
-322.415,-61.6622,-11.6182
-321.87,-64.612,-5.2266
-317.047,-64.0752,-11.4264
-314.132,-65.4802,-0.953644
-313.16,-65.7309,-12.5988
-309.965,-70.401,25.1734
-309.377,-65.8593,13.3055
-310.51,-71.8068,-11.8864
-303.619,-70.1232,22.1898
-302.663,-70.8309,17.6213
-304.994,-69.6713,-4.42968
-305.508,-76.0641,-16.433
-305.641,-67.9129,-16.3971
-300.614,-69.791,19.173
-298.289,-69.6444,17.1979
-298.473,-69.4775,10.544
-299.758,-70.4786,-6.0122
-301.391,-69.9016,-16.6611
-300.288,-69.1376,-22.2318
-293.197,-69.5813,19.6092
-293.475,-69.2938,14.8517
-293.722,-69.3227,11.8032
-293.804,-68.7435,3.50109
-294.604,-69.3557,1.28362
-292.222,-70.2645,-3.96485
-291.507,-68.9777,-8.54005
-290.184,-80.589,-22.4599
-289.755,-71.0401,8.2859
-286.611,-70.4492,7.90783
-290.187,-69.8913,-6.97663
-288.71,-68.8721,-10.502
-290.148,-68.2489,-15.1995
-288.914,-69.9564,-21.6334
-280.723,-76.1619,21.5908
-280.694,-75.4179,17.4502
-279.751,-75.7555,10.4173
-281.78,-74.5091,3.63852
-283.297,-68.0736,-1.18153
-280.854,-73.7254,-6.22375
-281.319,-66.167,-10.8641
-284.783,-70.6614,-25.5289
-282.781,-70.1892,-31.6043
-278.718,-69.7355,6.98911
-276.469,-66.6831,-6.92585
-273.954,-68.8525,-10.737
-276.067,-69.6152,-17.1967
-268.222,-73.839,-10.9593
-274.012,-64.7843,-12.6382
-269.658,-66.181,-16.9957
-272.39,-72.0047,-28.4123
-267.873,-70.114,-36.037
-267.862,-67.1429,4.42626
-264.753,-62.2161,-15.2895
-266.577,-62.5863,-17.204
-249.737,-70.6825,14.3912
-257.282,-63.4433,1.05381
-259.108,-64.3059,-11.7569
-265.002,-60.0239,-21.2773
-263.178,-55.7617,-27.4843
-260.202,-60.6453,-31.8426
-250.649,-67.3121,8.3397
-251.05,-65.2866,5.50077
-250.295,-60.8164,-1.44656
-252.378,-63.3593,-11.3195
-257.384,-59.0706,-16.641
-261.027,-51.6021,-33.7469
-241.098,-61.3872,3.51664
-247.309,-62.804,0.957936
-242.831,-59.2883,-9.60429
-252.707,-56.2669,-17.8186
-257.196,-53.9973,-35.7172
-242.854,-56.8252,-3.72876
-243.569,-55.2515,-12.0854
-244.156,-53.5527,-16.1087
-248.436,-52.0848,-18.913
-246.915,-50.1207,-26.9933
-249.664,-51.0669,-33.1904
-236.642,-49.3015,-4.5241
-237.565,-51.2176,-17.8415
-243.567,-42.7178,-20.7988
-243.402,-47.5513,-26.5922
-245.64,-41.5162,-35.4204
-234.159,-41.8421,-5.98459
-231.598,-47.2526,-19.2736
-242.137,-38.4935,-21.062
-245.928,-40.5013,-37.81
-232.476,-35.1864,-6.53507
-230.003,-39.3037,-14.3456
-240.009,-33.6854,-21.2021
-238.549,-32.3929,-33.1094
-251.108,-29.2118,-29.8614
-254.806,-31.0032,-32.6292
-231.761,-29.0188,-6.63468
-238.655,-26.6117,-21.548
-249.42,-25.3182,-28.1628
-230.997,-21.3594,-9.30238
-240.289,-20.4686,-21.8969
-249.786,-23.6324,-29.165
-233.196,-12.3654,-7.42606
-236.561,-16.7376,-17.686
-242.531,-16.3958,-22.5896
-234.995,-8.37185,-5.63557
-239.66,-11.9695,-17.2012
-244.247,-12.0524,-24.0699
-238.36,-3.85452,-2.46329
-246.344,-7.311,-25.3016
-242.815,0.357863,-0.911445
-246.4,-2.72341,-19.405
-247.302,-1.96808,-23.3841
-237.734,14.4234,2.92715
-246.959,4.31532,-0.181357
-243.316,9.21696,-9.65884
-245.976,8.91018,-12.2356
-251.553,6.69574,-21.1219
-252.069,1.75589,-24.4224
-256.123,0.938383,-26.0742
-244.136,17.9129,7.59363
-252.616,9.91625,0.233979
-247.184,9.33993,-16.7638
-248.331,9.90689,-18.8808
-251.656,7.2849,-25.5392
-247.286,23.2743,24.1035
-250.723,21.0077,6.70349
-257.404,14.7444,0.542109
-249.958,21.0949,-8.17848
-248.582,23.1763,-12.756
-259.281,12.8839,-19.8219
-252.48,25.2828,25.3594
-257.276,22.2422,3.72862
-261.759,18.6182,-0.147593
-247.986,24.8408,-17.9019
-264.031,16.5775,-19.6065
-261.458,26.4532,23.712
-261.764,25.6379,4.35405
-259.259,31.5263,-5.83013
-248.226,34.4586,-17.1932
-269.402,19.7197,20.7558
-267.959,20.1806,18.1597
-266.843,22.5022,13.4616
-265.544,23.9601,8.18736
-268.928,24.4602,-1.9471
-268.369,20.9163,-20.3919
-273.079,22.2972,24.6896
-269.689,29.4442,15.1517
-273.118,30.3839,10.9956
-268.209,30.2539,2.28474
-273.043,31.2738,-0.892369
-277.774,25.476,31.1058
-275.975,31.4696,7.65648
-275.325,31.6368,-2.99672
-277.257,30.0461,-5.74789
-282.186,25.4464,35.291
-280.808,33.6866,3.52145
-282.032,34.9775,-8.8162
-283.134,34.2519,-9.60728
-289.082,26.7487,37.2744
-285.661,36.6053,-0.147961
